No,District,NRSC,GSI,New,Type_of_sl,Length,Width,Area,Building_I,Road_impac,Impact_Agr,LU_2010,LU_2018,Specific_r,Remarks,POINT_X,POINT_Y,Reclass_Sl,RASTERVALU,Rainfall(mm),Normal(mm),%increase
0,Idukki,N,N,Y,RF,125,13,1625.0,0,N,N,BRS,BRO,,,76.936281895,9.984998175,6,34.1486816406,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,111,12,1332.0,1,C,FMP,FMP,FMP,,,77.114384703,9.999946429,4,24.4922275543,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,22,13,281.03,1,N,N,BUI,BUI,1,The house is partly damaged.,76.86854,9.98643,4,20.937828064,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,N,BUI,BUI,1,Unplanned cutting of slope for construction of house.,76.86838,9.98682,1,6.18820047379,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,SS,0,0,1250.0,1,C,FMP,FMP,FMP,2,Unplanned cutting of slope for construction of road. Crcaks were develope inside the house.,76.871314326,9.98914071,6,31.6425762177,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,16,5,73.28,1,C,GMC,GMC,GMC,1,Unplanned cutting of slope for construction of house.,76.87422,9.98424,3,16.9861049652,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,RF,496,23,11408.0,0,N,FCP,FMP,FCP,,,76.816768117,9.990374569,5,26.6242923737,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,118,7,826.0,0,D,TEA,FMP,TEA,,,76.815298671,9.975263517,5,27.9109783173,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,82,11,902.0,3,D,GMC,BSL,GMC,,,77.091397081,9.995049306,5,28.6278038025,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,425,39,16575.0,0,D,FMP,GMC,FMP,10,,77.091086892,9.995297503,3,19.1454792023,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,71,16,1136.0,0,N,SPL,SPL,SPL,,,76.876598677,9.985727685,5,28.0808105469,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,39,25,975.0,0,C,BSL,GMC,BSL,,,76.879153612,9.982449741,2,10.2048330307,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,SS,0,0,1825.0,1,C,BSL,GMC,BSL,10,One newly built house basement filled with debris.,76.893759804,9.971247649,4,21.7079524994,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,1725.0,1,C,FMP,SPL,FMP,,,76.894006886,9.970423337,3,19.2048950195,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,SS,0,0,4725.0,0,C,FMP,FMP,FMP,,Vellakkayam - Mottamudi Jeep road blcoked,76.865637286,9.985797355,2,13.7144737244,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,RF,0,0,1556.95,0,N,N,BRF,BRF,,,76.830955488,9.982946455,9,50.6445274353,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,RF,242,8,1936.0,1,C,N,BRF,BRF,10,,76.831076314,9.982429275,7,38.8954582214,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,274,16,4384.0,0,N,GMC,GMC,GMC,,,76.821928211,9.987676148,7,39.9853210449,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,36,13,468.0,0,C,FMP,FMP,FMP,,,76.990478389,9.985247648,2,10.2824001312,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,460,23,10580.0,2,D,FMP,GMC,FMP,,,76.98593265,9.99243136,4,24.3848609924,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,433,51,22083.0,1,D,FMP,FMP,FMP,,An unmetalled road damaged (Naikkunnu - 1000 acre ). Cracks were developed in the walls of house.,76.986770737,9.992192042,5,25.6578063965,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,35,18,648.85,0,C,FMP,FMP,FMP,2,The Adimali - Idukki road blocked.,76.990402895,9.985012955,4,20.7785930634,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,22,21,464.65,1,N,FMP,FMP,FMP,1,The house completely destroyed.,76.989785286,9.985574644,2,14.8295726776,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,0,0,575.0,0,N,N,FDN,FDN,,,76.921281701,9.984253536,4,21.0146369934,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,DF,201,15,3015.0,0,N,N,BSO,BSO,,,77.17866586,9.980972245,5,25.0998764038,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,RF,210,16,3360.0,0,N,N,BRG,BRG,,,76.894753759,9.991387377,8,40.1572952271,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,DF,320,22,7040.0,0,D,FMP,FMP,FMP,,,77.178946548,9.990292959,4,24.9828853607,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,23650.0,2,D,FMP,FMP,FMP,,Road partly damaged,76.88455946,9.990526421,7,39.7024040222,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,33,20,660.4,1,N,RUB,RUB,RUB,1,House partly damaged. Unplanned cutting of slope for construction of house.,76.838958154,9.816202471,4,23.1765518188,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,DF,117,4,468.0,0,N,BSL,SPL,BSL,,,76.849960584,9.978969427,6,31.9707126617,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,2025.0,0,N,FMP,FMP,FMP,,Flow occurred in cultivated land,76.85639,9.97305,6,34.046043396,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,0,N,FMP,FMP,FMP,,Flow occurred in cultivated land,76.8561,9.97333,5,28.9568557739,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,4725.0,0,N,FMP,FMP,FMP,,Flow occurred in cultivated land.,76.859253793,9.973005492,5,28.6209926605,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,2425.0,0,N,RUB,SPL,RUB,,Flow occurred in cultivated land.,76.844820842,9.981038868,3,15.1623401642,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,67,57,3819.0,0,N,SPL,SPL,SPL,,,76.887431041,9.982786826,1,5.24324607849,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,2293.0,0,N,RUB,RUB,RUB,,,76.90408359,9.986999586,6,34.4211769104,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,157,12,1884.0,0,N,N,BRG,BRG,,,77.041500132,9.979582762,9,48.3411979675,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,365,8,2920.0,0,N,N,FNO,FNO,10,,77.043257349,9.979963234,4,20.4004096985,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,1557.64,0,C,N,BSG,BSO,,Varayattumudy - Elkunnu road blocked,77.044944928,9.984107245,2,10.744852066,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,0,0,1675.0,0,N,GMC,SPL,GMC,,,76.922892162,9.956791505,6,30.9281787872,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,99,39,3861.0,3,D,FCP,FCP,FCP,1,,76.909051354,9.971194615,1,2.81942439079,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,81,12,972.0,0,N,FMP,FMP,FMP,,,76.914942179,9.972744158,4,24.0871982574,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,53,8,424.0,0,N,FMP,SPL,FMP,10,,76.914514242,9.973844077,3,15.5221567154,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,5425.0,1,D,FMP,FMP,FMP,,Road blocked,76.91961654,9.949628926,2,10.5414934158,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,9450.0,0,N,SPL,SPL,SPL,,Flow occurred in cultivated land,76.91057,9.96034,4,24.9692668915,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,0,N,FMP,FMP,FMP,1,Flow occurred in cultivated land,76.90844,9.95976,5,25.904045105,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,0,N,FMP,FMP,FMP,1,Flow occurred in cultivated land,76.90885,9.95543,1,7.83420133591,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,SS,0,0,1600.0,0,C,FCP,FCP,FCP,1/2,Road blocked,76.899103165,9.968848331,4,23.8789558411,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,SS,0,0,1072.47078,0,N,FMP,FMP,FMP,,Slide occur inside the cultivated land,76.83588,9.98365,5,26.2193222046,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,472,13,6136.0,0,N,N,BSG,BSO,,,76.956569562,9.971467161,4,24.7169494629,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,66,15,990.0,1,N,FMP,FMP,FMP,4,,76.993009124,9.980468269,4,20.7963695526,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,27,11,296.0,0,C,FMP,FMP,FMP,2,The Adimali - Idukki road blocked.,76.99356284,9.981084996,3,16.5157337189,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,RF,0,0,3850.0,0,N,N,BRS,BRS,,,76.912846663,9.979572342,7,38.091999054,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,14675.0,0,N,FMP,FDN,FMP,,,76.9150500998,9.97955867819,7,37.052066803,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,RF,0,0,2598.27,0,N,FMP,FMP,FMP,,,76.875310332,9.980628274,6,31.1014881134,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,304,13,3952.0,0,N,N,FDN,FDN,,,76.917918531,9.976025713,4,22.8376712799,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,675.0,0,C,N,FDN,FDN,4,Road blocked,76.933478869,9.970597061,4,20.6692638397,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,0,0,2525.0,0,N,FCP,FCP,FCP,,,76.90873987,9.960398268,5,27.1227874756,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,0,C,FMP,FMP,FMP,2,Road blocked,76.906340922,9.965979744,4,20.7251434326,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,22,22,484.0,0,D,N,FNO,FNO,6,,77.056630931,9.962797795,3,18.2817783356,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,RF,0,0,1400.0,0,N,N,BRF,BRF,,,76.918142919,9.927554735,7,36.4852600098,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,258,10,2580.0,0,N,FMP,FMP,FMP,,,76.923376854,9.929686267,5,27.4654273987,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,173,14,2422.0,0,N,SPL,GMC,SPL,,,76.919549135,9.932121031,5,29.534160614,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,5175.0,0,N,SPL,FCP,SPL,,Flow occurred in the nala course.,76.878336557,9.961744386,4,24.0637931824,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,150,11,1650.0,0,N,N,BRS,BRS,,,76.981271792,9.959141975,5,27.8196811676,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,RF,92,18,1656.0,0,N,FMP,FMP,FMP,,,76.983107437,9.962305182,4,24.2998695374,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,RF,66,12,792.0,0,N,N,BSS,BSO,,,76.986297982,9.963598794,9,45.3464317322,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,DF,30,11,330.0,0,N,N,FNO,FNO,,,76.983899805,9.962145628,6,30.6557273865,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,205,9,1845.0,0,N,FMP,GMC,FMP,,The NRSC is smaller than the actual DF area,76.982343649,9.96202461,4,24.3016452789,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,RF,0,0,6900.0,0,N,SPL,SPL,SPL,,,76.939602677,9.96355396,6,34.9240913391,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,438,13,5694.0,0,N,N,GNA,BRS,,,76.994332266,9.95753482,6,34.9686279297,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,61,7,427.0,0,N,BSL,BSO,BSL,,,77.086490636,9.946794269,5,28.1300182343,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,228,21,4788.0,0,D,SPL,SPL,SPL,,,77.080745061,9.951200167,3,19.2320461273,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,283,38,10754.0,0,N,FMP,GMC,FMP,,,77.080707863,9.950684711,6,30.9008979797,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,190,18,3420.0,1,N,SPL,FMP,SPL,,,76.951843563,9.96015919,5,29.4837970734,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,200,20,4000.0,0,N,FCP,FCP,FCP,,,76.852013025,9.919188459,4,23.9516944885,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,0,N,FMP,FMP,FMP,,,76.99614,9.95209,5,25.3130226135,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,0,0,1175.0,1,C,SPL,SPL,SPL,,,76.935288604,9.949036386,4,20.2768096924,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,56,6,336.0,1,C,FCP,FCP,FCP,1,,76.926826122,9.947895543,1,3.3216817379,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,27,6,162.0,0,N,FMP,FMP,FMP,,,76.926946583,9.947967131,1,6.75111055374,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,0,N,FMP,FMP,FMP,,,77.05068,9.94127,6,31.6618595123,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,0,0,1650.0,1,N,N,BRG,BRG,,,76.945504785,9.904717727,5,26.6135196686,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,28,6,168.0,0,N,N,FNO,BSO,,,76.942796313,9.907261269,5,28.3309383392,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,RF,35,13,455.0,0,N,N,FNO,BRF,,,76.93964795,9.921191641,6,31.0132923126,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,0,0,10796.46,0,N,N,FNO,FNO,,,76.940165235,9.920814805,6,33.3979721069,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,142,13,1846.0,0,N,FMP,FMP,FMP,,,76.904094851,9.929380322,5,28.3683395386,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,344,8,2752.0,0,N,RUB,BRF,BRF,,,76.907293842,9.92780235,7,37.7287025452,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,11,9,100.59,0,D,FMP,SPL,FMP,,Road partly damaged,76.93851,9.92879,3,19.9820404053,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,0,C,BSL,SPL,BSL,,Road blocked,76.93879759,9.928118594,2,14.6925821304,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,24,12,293.7,0,C,FCP,FCP,FCP,2,Road blocked,76.9416,9.92514,3,16.9252891541,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,14,6,84.0,1,C,FCP,FCP,FCP,2,Road blocked.,76.95247,9.90259,4,24.1947803497,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,2,C,FCP,FCP,FCP,2,Road blocked.,76.95245,9.90249,4,24.1947803497,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,0,C,FCP,FCP,FCP,,Road blocked.,76.9513,9.90445,6,31.5423927307,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,11,7,77.0,0,C,SPL,GMC,SPL,2,,76.950678941,9.904684224,4,21.9919891357,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,34,10,340.0,1,C,N,BUI,BUI,1,,76.942380617,9.907895793,6,32.9847450256,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,25,22,550.0,1,N,N,BUI,BUI,1,,76.9473,9.90931,3,18.6970787048,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,114,12,1368.0,1,D,SPL,GMC,SPL,3/10,FMP/GNA,76.905235212,9.931680992,4,20.5636482239,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,119,11,1309.0,0,N,FMP,FMP,FMP,,,76.89467978,9.937407219,5,29.4151058197,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,15,13,195.0,0,N,FMP,GMC,FMP,,,77.06874921,9.93837363,5,27.5296115875,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,51,26,1321.39,0,C,FCP,SPL,FCP,2,Road blocked,76.976407785,9.908447566,6,32.2968139648,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,15,16,234.88,0,C,FCP,SPL,FCP,2,Road blocked,76.976761648,9.908276436,6,30.4374160767,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,N,BUI,BUI,5,Failure due to combined effect of toe erosion by Periyar river and overflow from an adjoining streamlet located towards right of the slide.,76.97168,9.88285,7,37.9456787109,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,0,0,859.68,0,N,FCP,FCP,FCP,,,77.094826286,9.779550711,3,15.4250211716,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,111,13,1443.0,0,D,FMP,SPL,FMP,,,77.092686517,9.780285557,3,15.5704517365,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,0,0,2267.75,1,D,TEA,TEA,TEA,4,,77.008519137,9.823342811,2,13.628323555,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,94,15,1410.0,0,N,GMC,BSL,GMC,,,76.99171512,9.904911714,5,28.0568580627,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,102,38,3876.0,2,N,FCP,FCP,FCP,,,76.986729069,9.91978479,3,19.8501930237,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,107,11,1177.0,0,N,FCP,SPL,FCP,,,76.982523366,9.929189554,4,21.957025528,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,114,38,4332.0,1,C,SPL,GMC,SPL,,,76.986487313,9.919352806,3,19.3303585052,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,58,28,1624.0,0,C,RUB,SPL,RUB,3,,76.998130799,9.913394776,5,28.7106838226,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,25,6,150.0,0,N,GMC,BSL,GMC,,,77.035026578,9.914278074,4,20.900381,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,0,0,1799.2,0,N,FMP,FMP,FMP,,,77.024513692,9.878021444,6,32.7911109924,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,0,0,875.0,0,N,SPL,SPL,SPL,,,76.983454353,9.925586189,4,24.1947803497,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,140,12,1680.0,0,N,FMP,FMP,FMP,,,76.981670291,9.923990448,3,17.3003330231,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,57,11,627.0,0,D,SPL,FMP,SPL,7,,76.981020975,9.851515822,6,32.322971344,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,55,9,495.0,0,N,FMP,FMP,FMP,,,77.081535788,9.880491674,4,23.7526950836,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,93,14,1302.0,0,N,SPL,SPL,SPL,,,77.005226739,9.83634536,2,13.9947891235,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,31,12,372.0,0,N,GMC,BSL,GMC,,,76.989733181,9.843301958,5,28.6495838165,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,15,8,120.0,0,C,N,FMP,CSV,2,,77.023359989,9.8570112,5,29.996969223,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,44,24,1056.0,0,N,BSL,FMP,BSL,10,,77.034096664,9.876930286,3,15.4185190201,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,36,20,720.0,0,N,FCP,SPL,FCP,10,,77.020614139,9.8784355,1,9.5597076416,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,31,10,310.0,0,N,FCP,SPL,FCP,10,,77.020164414,9.878486422,1,5.64463281631,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,30,11,330.0,0,N,FMP,GMC,FMP,,,77.020941906,9.882824585,6,34.1798324585,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,22,20,440.0,1,C,N,BUI,BUI,1,,77.009693955,9.873564702,3,17.4715499878,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,SS,0,0,3347.73,1,N,FMP,FMP,FMP,,,76.979546719,9.89059248,4,23.6864204407,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,56,19,1064.0,0,N,FMP,FMP,FMP,,,77.139815174,9.799632908,4,23.4204063416,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,44,22,968.0,0,N,FMP,FMP,FMP,,,77.139284995,9.799660921,3,19.9421386719,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,SS,151,70,10570.0,3,D,FMP,FMP,FMP,,,77.112870293,9.834382554,5,26.6011981964,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,RF,0,0,2060.37,0,N,SPL,SPL,SPL,,,76.99824818,9.878080232,7,39.2698860168,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,RF,0,0,1771.0,0,N,BSL,FCP,BSL,,,76.99569292,9.878170292,6,32.5017051697,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,371,15,5565.0,1,D,FMP,FMP,FMP,,,77.064305229,9.896557491,7,35.9038200378,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,DF,297,54,16038.0,0,C,FMP,FMP,FMP,,,77.141372867,9.82439549,4,23.4915313721,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,DF,287,19,5453.0,0,C,FMP,FMP,FMP,,,77.139913874,9.825289122,4,24.1285228729,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,DF,242,37,8954.0,0,C,FMP,FMP,FMP,,,77.139958555,9.825739231,4,21.0997695923,3211.1,1749.1,83.58%
0,Idukki,Y,N,N,DF,96,14,1344.0,0,D,FMP,FMP,FMP,,,77.078750006,9.882494434,6,31.8422584534,3211.1,1749.1,83.58%
0,Idukki,N,N,Y,DF,233,37,8621.0,0,C,FMP,FMP,FMP,,,77.139577816,9.826236199,3,15.9536132813,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,2650.0,1,N,FMP,FMP,FMP,,Death: Three persons,76.982384886,9.924426996,4,23.2373943329,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,SS,0,0,1150.0,0,C,SPL,SPL,SPL,,Road blocked,76.981668019,9.923351718,5,29.116312027,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,17,14,238.74,0,C,FMP,FMP,FMP,2,Road blocked,76.982320184,9.922305938,3,17.1469726563,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,15,8,123.83,0,C,FMP,FMP,FMP,2,Road blocked,76.980915183,9.935222932,5,27.9777050018,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,SS,0,0,1437.33,0,N,FMP,FMP,FMP,1,Death: One person,77.02163,9.91898,6,33.5684700012,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,121,61,7412.27,1,D,N,BSO,BSO,10,One unmetalled road damaged.,77.03914,9.9131,3,18.645816803,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,C,FMP,FMP,FMP,1,,77.06305977,9.90541472,5,28.8510341644,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,N,BUI,BUI,1,,77.05445,9.90752,3,17.5743846893,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,N,BUI,BUI,1,,77.06285,9.9039,3,17.7723503113,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,1959.68,0,N,FMP,SPL,FMP,,Flow occurred in cultivated land,77.078700254,9.885917109,4,24.4078025818,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,30,8,229.37,0,N,FMP,FMP,FMP,,Flow occurred in cultivated land,77.078791366,9.887424562,5,26.3762683868,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,2,N,SPL,FMP,SPL,1,The slope is not suitable for habitation.,77.07992,9.88706,6,30.321023941,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,0,N,FMP,FMP,FMP,,,77.08364,9.88222,5,26.016204834,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,79,14,1105.54,0,N,FMP,SPL,FMP,,Flow occurred in cultivated land,77.079469497,9.88206287,4,21.2513942719,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,1188.61,0,C,FMP,FMP,FMP,,Flow occurred in cultivated land,77.077233554,9.882409763,4,22.6181621552,3211.1,1749.1,83.58%
0,Idukki,Y,Y,N,DF,0,0,5439.53,1,C,FMP,FMP,FMP,,The slope is not suitable for habitation.,77.078247014,9.882472798,6,31.3598213196,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,28,21,575.34,0,D,FMP,FMP,FMP,,Slide occurred in cultivated land. One unmetalled road damaged.,77.0606488,9.883007021,4,24.1822662354,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,15,15,231.19,0,D,GMC,FMP,GMC,,One newly constructed road towards Vathikudy Tribal coloy damaged.,77.052393943,9.886628319,3,17.9890861511,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,N,BUI,BUI,1/2,,77.03897,9.89534,4,20.1799678802,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,0,0,0.0,1,N,FMP,FMP,FMP,1,,77.03874,9.89552,3,16.0994777679,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,DF,226,7,1643.3,0,C,SPL,SPL,SPL,,Road blocked,76.98153785,9.911393818,3,17.9890861511,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,0,N,FCP,BSL,FCP,,ground cracks has been developed on the upslope area. It is not safe to construct house with in this distressed zone due to very chance of reactivation of the slide.,76.98258,9.90884,5,25.7749099731,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,52,23,1175.98,0,D,FMP,FMP,FMP,1,One private road damaged. The house located in the crown of the slide is in treat. The house owner is taking remedial measures with the help of qualified civil engineer.,77.068018458,9.792791182,2,14.7235364914,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,160,75,11981.77,2,N,FMP,SPL,FMP,,KSRTC Bus Garrage completely destroyed. KSRTC bus depo partly damaged.,77.108428905,9.768054852,6,31.5880050659,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,153,44,3735.31,1,C,FMP,FMP,FMP,,An uncomplete three storied building fully collapsed. Road blocked,77.110251099,9.765041933,5,26.0831317902,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,N,BUI,BUI,1,The house to be reloacted is situated just above the crown of the slide. Electric connection disconnected.,77.112456078,9.761115136,3,17.8865528107,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,2,N,FMP,FMP,BUI,1/2,The house of Marykutty fully destroyed due to slide. Kattappana-Kochuthovala road blocked.,77.12829,9.76844,6,33.0890312195,3211.1,1749.1,83.58%
0,Idukki,N,Y,N,SS,0,0,0.0,1,N,N,FMP,BUI,1,Reconstruction of house in the slope should be avoided.,77.1335,9.77098,4,22.9462871552,3211.1,1749.1,83.58%
