District,Type_of_sl,LU_2010,LU_2018,POINT_X,POINT_Y,Rainfall(mm),Normal(mm)
12,3,14,14,76.032697,11.868964,2676.8,2167.2
12,1,14,14,76.013881,11.867328,2676.8,2167.2
12,1,14,14,76.00584,11.861647,2676.8,2167.2
12,1,14,14,75.999251,11.862067,2676.8,2167.2
12,3,14,14,75.999237,11.85905,2676.8,2167.2
12,3,14,14,75.999362,11.858545,2676.8,2167.2
12,3,14,14,75.998593,11.858704,2676.8,2167.2
12,3,14,14,76.003578,11.857098,2676.8,2167.2
12,3,14,14,76.008624,11.852471,2676.8,2167.2
12,1,14,14,76.032782,11.833357,2676.8,2167.2
12,1,14,14,75.835676,11.814231,2676.8,2167.2
12,1,14,14,75.794346,11.812681,2676.8,2167.2
12,1,14,14,75.793787,11.806119,2676.8,2167.2
12,1,14,14,75.792892,11.807368,2676.8,2167.2
12,1,14,14,75.804137,11.794858,2676.8,2167.2
12,3,14,14,75.820051,11.786812,2676.8,2167.2
12,1,14,14,75.818515,11.789046,2676.8,2167.2
12,1,14,14,75.81674,11.78434,2676.8,2167.2
12,1,14,14,75.824213,11.78296,2676.8,2167.2
12,3,14,14,75.803318,11.7824,2676.8,2167.2
12,3,14,14,75.807077,11.781286,2676.8,2167.2
12,1,14,14,75.822473,11.762741,2676.8,2167.2
12,3,14,14,75.816496,11.744926,2676.8,2167.2
12,1,14,14,75.989476,11.621992,2676.8,2167.2
12,1,14,14,75.986662,11.621417,2676.8,2167.2
12,3,14,14,76.109032,11.615846,2676.8,2167.2
12,3,14,14,75.98689,11.572063,2676.8,2167.2
12,1,14,14,75.99013,11.569866,2676.8,2167.2
12,1,14,14,75.991502,11.538366,2676.8,2167.2
12,3,14,14,76.001175,11.534916,2676.8,2167.2
12,1,15,15,75.943111,11.691778,2676.8,2167.2
12,1,24,15,75.993943,11.862345,2676.8,2167.2
12,1,15,15,76.002705,11.853697,2676.8,2167.2
12,1,15,15,75.998791,11.54001,2676.8,2167.2
12,1,15,15,76.03188,11.890429,2676.8,2167.2
12,1,24,15,76.040398,11.871989,2676.8,2167.2
12,3,15,15,75.988179,11.863802,2676.8,2167.2
12,1,15,15,76.008567,11.854047,2676.8,2167.2
12,1,15,15,75.860986,11.827582,2676.8,2167.2
12,1,15,15,76.098714,11.620307,2676.8,2167.2
12,1,15,15,76.102204,11.618741,2676.8,2167.2
12,1,15,15,76.08886,11.557626,2676.8,2167.2
12,3,15,15,76.093398,11.551294,2676.8,2167.2
12,1,15,15,76.017623,11.539648,2676.8,2167.2
12,1,15,15,76.010756,11.529391,2676.8,2167.2
12,1,15,15,76.033698,11.527942,2676.8,2167.2
12,1,16,16,76.100093,11.625385,2676.8,2167.2
12,1,16,16,76.106351,11.604475,2676.8,2167.2
12,3,16,16,75.994637,11.573712,2676.8,2167.2
12,1,16,16,76.072885,11.557079,2676.8,2167.2
12,1,16,16,76.004451,11.542636,2676.8,2167.2
12,1,18,18,76.115256,11.605131,2676.8,2167.2
12,1,21,21,76.046303,11.546028,2676.8,2167.2
12,1,21,21,76.055778,11.549694,2676.8,2167.2
12,1,21,21,76.101278,11.552333,2676.8,2167.2
12,1,24,24,76.094833,11.554583,2676.8,2167.2
12,3,24,24,75.999675,11.860758,2676.8,2167.2
12,1,24,24,75.991395,11.620306,2676.8,2167.2
12,1,24,24,75.983991,11.613252,2676.8,2167.2
12,3,24,24,76.07401,11.579315,2676.8,2167.2
12,1,24,24,76.00652,11.541886,2676.8,2167.2
12,1,25,25,76.055776,11.543907,2676.8,2167.2
12,1,25,25,76.086278,11.5535,2676.8,2167.2
12,3,25,25,75.991067,11.862817,2676.8,2167.2
12,1,25,25,75.953022,11.87925,2676.8,2167.2
12,1,25,25,75.946425,11.881608,2676.8,2167.2
12,1,25,25,76.054375,11.578284,2676.8,2167.2
12,1,25,25,76.052731,11.578721,2676.8,2167.2
12,1,25,25,76.04789,11.576927,2676.8,2167.2
12,1,25,25,76.05458,11.578104,2676.8,2167.2
12,3,25,25,76.007215,11.553474,2676.8,2167.2
9,1,14,14,77.1250241353,9.37974037356,1762.7,1287.5
9,1,14,14,77.1257950806,9.37793674211,1762.7,1287.5
8,1,14,1,76.737600603,10.5053558027,2135.0,1254.2
8,1,14,14,76.7292967556,10.5138760055,2135.0,1254.2
8,1,14,14,76.7282749357,10.5113430799,2135.0,1254.2
1,3,16,16,76.810359389,10.022926807,3211.1,1749.1
1,1,16,16,76.802536585,10.02861189,3211.1,1749.1
1,3,16,16,76.845212062,10.013963381,3211.1,1749.1
1,1,15,15,76.877219066,9.99498895,3211.1,1749.1
1,3,15,15,76.877292996,9.99364733,3211.1,1749.1
1,1,15,15,76.879353056,9.994739504,3211.1,1749.1
1,1,15,15,76.896562657,9.987313477,3211.1,1749.1
1,1,15,15,76.897373508,9.98784321,3211.1,1749.1
1,1,15,15,76.898451314,9.988843385,3211.1,1749.1
1,1,13,13,76.904463805,9.981988978,3211.1,1749.1
1,1,13,13,76.908638412,9.979293697,3211.1,1749.1
1,3,13,17,76.921314979,9.973869432,3211.1,1749.1
1,1,13,17,76.923330914,9.968134389,3211.1,1749.1
1,3,13,13,76.92502233,9.968850092,3211.1,1749.1
1,3,13,13,76.924560778,9.967659693,3211.1,1749.1
1,3,14,14,76.936029106,9.972289357,3211.1,1749.1
1,3,15,15,76.936082072,9.965107297,3211.1,1749.1
1,1,13,13,76.937129747,9.964433025,3211.1,1749.1
1,3,13,13,76.937421823,9.964197553,3211.1,1749.1
1,1,13,16,76.93779541,9.963842955,3211.1,1749.1
1,3,15,15,76.939019809,9.963286253,3211.1,1749.1
1,3,13,13,76.940319642,9.963214696,3211.1,1749.1
1,3,13,13,76.937666198,9.962446543,3211.1,1749.1
1,3,3,3,76.9697371,9.970235077,3211.1,1749.1
1,1,15,15,76.935886548,9.956378709,3211.1,1749.1
1,1,10,10,76.937435544,9.956880214,3211.1,1749.1
1,3,24,24,76.927984256,9.938208439,3211.1,1749.1
1,3,21,21,76.967137555,9.92847764,3211.1,1749.1
1,1,21,21,76.967356857,9.928065218,3211.1,1749.1
1,3,22,22,76.974349696,9.925778174,3211.1,1749.1
1,3,13,13,76.983293795,9.927923211,3211.1,1749.1
1,3,7,15,76.984052462,9.928445824,3211.1,1749.1
1,1,15,15,76.99780573,9.962841654,3211.1,1749.1
1,1,15,15,77.017721591,9.959882297,3211.1,1749.1
1,3,24,24,76.920076692,10.064212197,3211.1,1749.1
1,3,17,24,76.921142212,10.062433158,3211.1,1749.1
1,3,15,15,76.922394333,10.062940344,3211.1,1749.1
1,1,14,14,76.906477549,10.076215651,3211.1,1749.1
1,3,14,14,76.895569983,10.090209627,3211.1,1749.1
1,3,13,13,76.890960904,10.084405554,3211.1,1749.1
1,3,24,15,76.893734449,10.081822061,3211.1,1749.1
1,3,14,14,76.893103066,10.08221805,3211.1,1749.1
1,3,24,24,76.894804897,10.077074237,3211.1,1749.1
1,2,3,3,76.879060322,10.064527898,3211.1,1749.1
1,2,16,16,76.884514693,10.062043188,3211.1,1749.1
1,2,2,3,76.885111763,10.062091841,3211.1,1749.1
1,2,16,18,76.895324643,10.059564683,3211.1,1749.1
1,2,16,2,76.894908615,10.05998241,3211.1,1749.1
1,2,16,23,76.894220996,10.060240074,3211.1,1749.1
1,2,16,8,76.894080768,10.060628258,3211.1,1749.1
1,2,16,8,76.896037751,10.059236435,3211.1,1749.1
1,2,16,8,76.895794658,10.059408965,3211.1,1749.1
1,2,16,18,76.889978705,10.053913524,3211.1,1749.1
1,2,16,16,76.890664716,10.053726986,3211.1,1749.1
1,3,17,24,76.885908559,10.057262583,3211.1,1749.1
1,2,13,17,76.860320672,10.055037621,3211.1,1749.1
1,2,3,17,76.862634389,10.05556294,3211.1,1749.1
1,2,7,24,76.863728458,10.055425846,3211.1,1749.1
1,2,13,17,76.864500482,10.055566179,3211.1,1749.1
1,1,13,13,76.86432182,10.038218275,3211.1,1749.1
1,1,15,15,76.860543777,10.04359119,3211.1,1749.1
1,1,15,15,76.861042198,10.043554777,3211.1,1749.1
1,3,16,16,76.888710809,10.018652015,3211.1,1749.1
1,3,16,16,76.88803354,10.017380667,3211.1,1749.1
1,3,15,15,76.87973762,9.854131299,3211.1,1749.1
1,1,17,15,76.881692703,9.855164565,3211.1,1749.1
1,3,15,15,76.888523627,9.853745929,3211.1,1749.1
1,1,15,15,76.889290841,9.855340632,3211.1,1749.1
1,1,15,15,76.884956265,9.850661234,3211.1,1749.1
1,1,13,13,76.893538181,9.858046848,3211.1,1749.1
1,1,15,15,76.890834277,9.851830085,3211.1,1749.1
1,3,17,15,76.889498771,9.852153857,3211.1,1749.1
1,3,15,15,76.872703844,9.871060083,3211.1,1749.1
1,1,15,15,77.041629355,9.911711551,3211.1,1749.1
1,3,14,14,76.815029462,10.024432884,3211.1,1749.1
1,1,16,14,76.81169609,10.022158458,3211.1,1749.1
1,1,16,14,76.808325187,10.024468557,3211.1,1749.1
1,3,15,15,76.96418319,9.897052696,3211.1,1749.1
1,3,24,24,77.07130406,10.086109514,3211.1,1749.1
1,3,17,17,77.069392894,10.085765977,3211.1,1749.1
1,3,24,24,77.07215254,10.0856104,3211.1,1749.1
1,3,17,24,77.072478962,10.08544959,3211.1,1749.1
1,1,24,24,77.179527879,10.056332518,3211.1,1749.1
1,3,15,15,77.180765697,10.05571416,3211.1,1749.1
1,1,15,15,77.171795707,10.015977145,3211.1,1749.1
1,1,15,15,77.172914344,10.018920799,3211.1,1749.1
1,1,14,14,77.173987237,10.009083273,3211.1,1749.1
1,3,16,16,76.831114208,10.052507561,3211.1,1749.1
1,3,15,24,77.010946379,10.001291519,3211.1,1749.1
1,3,15,15,77.062595182,9.968591548,3211.1,1749.1
1,1,15,7,76.947495183,9.868446035,3211.1,1749.1
1,3,16,16,76.923606388,10.000369948,3211.1,1749.1
1,3,16,16,76.930979166,10.051943877,3211.1,1749.1
1,2,14,14,76.943615868,10.053932451,3211.1,1749.1
1,3,14,14,76.812839978,10.055575089,3211.1,1749.1
1,2,16,16,76.903529436,10.057862466,3211.1,1749.1
1,3,17,17,76.919929202,10.061111623,3211.1,1749.1
1,3,17,24,76.91980623,10.061887144,3211.1,1749.1
1,3,24,24,76.919211069,10.0647346,3211.1,1749.1
1,3,24,24,76.918702084,10.065626074,3211.1,1749.1
1,3,24,24,76.919103504,10.0652997,3211.1,1749.1
1,3,24,24,76.916835966,10.091584448,3211.1,1749.1
1,3,17,24,76.915502005,10.093217857,3211.1,1749.1
1,2,3,3,76.98176891,10.145086518,3211.1,1749.1
1,3,24,24,76.92511224,10.085509004,3211.1,1749.1
1,3,7,24,76.885819785,9.853241416,3211.1,1749.1
1,3,13,22,76.890014144,9.862345143,3211.1,1749.1
1,3,16,16,76.943996883,9.863446277,3211.1,1749.1
1,2,14,14,76.902336653,9.876895582,3211.1,1749.1
1,1,17,15,76.94257745,9.88159085,3211.1,1749.1
1,1,16,16,76.898549042,9.885610338,3211.1,1749.1
1,2,16,16,76.876179256,9.898883065,3211.1,1749.1
1,3,15,15,76.938284068,9.90632633,3211.1,1749.1
1,3,15,15,77.172725941,10.019201272,3211.1,1749.1
1,1,14,14,77.173879576,10.007692303,3211.1,1749.1
1,3,7,17,77.174606978,10.008584828,3211.1,1749.1
1,3,7,17,77.174739128,10.008397973,3211.1,1749.1
1,3,25,25,77.028298802,10.089032954,3211.1,1749.1
1,3,25,25,77.043264725,10.118728226,3211.1,1749.1
1,3,24,7,76.928570716,9.938495641,3211.1,1749.1
1,3,15,15,77.010783231,9.920962441,3211.1,1749.1
1,3,15,15,77.008317125,9.923381173,3211.1,1749.1
1,3,15,15,77.004802172,9.924194138,3211.1,1749.1
1,3,24,24,76.992858503,9.928525495,3211.1,1749.1
1,3,15,15,76.99229744,9.929220483,3211.1,1749.1
1,1,14,14,76.925640693,10.06236069,3211.1,1749.1
1,3,14,14,76.932887224,10.061731233,3211.1,1749.1
1,3,15,15,76.920440702,10.00868848,3211.1,1749.1
1,1,15,13,76.880631557,9.994018249,3211.1,1749.1
1,1,15,15,76.965288014,9.95071208,3211.1,1749.1
1,3,15,22,76.925530427,9.948538385,3211.1,1749.1
1,3,13,22,77.000191306,9.924732117,3211.1,1749.1
1,3,22,22,76.882297088,9.880858593,3211.1,1749.1
1,1,13,17,76.878805044,9.873918058,3211.1,1749.1
1,3,16,16,76.93441478,9.928151611,3211.1,1749.1
1,3,15,15,76.991699132,10.005696979,3211.1,1749.1
1,3,15,15,76.923417008,9.971014123,3211.1,1749.1
1,3,15,15,77.036112277,9.95683182,3211.1,1749.1
1,3,14,14,77.281221224,9.372164255,3211.1,1749.1
1,3,18,18,77.302320822,9.345624197,3211.1,1749.1
1,3,18,18,77.307915492,9.346680847,3211.1,1749.1
1,3,18,18,77.2986671,9.34698256,3211.1,1749.1
1,1,18,18,77.292426224,9.342913223,3211.1,1749.1
1,1,18,18,77.298613257,9.330785783,3211.1,1749.1
1,1,14,14,77.291926099,9.330138201,3211.1,1749.1
1,1,18,18,77.299853322,9.326464557,3211.1,1749.1
1,1,14,14,77.273960641,9.333136647,3211.1,1749.1
1,3,14,14,77.271607072,9.334708339,3211.1,1749.1
1,1,14,14,77.264664866,9.33431932,3211.1,1749.1
1,3,14,14,77.253557577,9.311418012,3211.1,1749.1
1,3,23,23,77.261675238,9.29935005,3211.1,1749.1
1,3,23,23,77.261419339,9.298565117,3211.1,1749.1
1,3,23,23,77.258806678,9.299294634,3211.1,1749.1
1,3,18,24,77.257657375,9.391836706,3211.1,1749.1
1,3,14,14,77.314901281,9.398464822,3211.1,1749.1
1,1,4,3,76.892000017,10.061774813,3211.1,1749.1
1,2,14,1,76.8951767,10.059870212,3211.1,1749.1
1,1,2,2,77.178140882,10.163055006,3211.1,1749.1
1,3,25,7,77.011444938,10.138156548,3211.1,1749.1
1,3,15,17,76.981076282,10.091491772,3211.1,1749.1
1,3,25,17,77.010360203,10.136494592,3211.1,1749.1
1,2,24,24,76.985763891,10.072990875,3211.1,1749.1
1,2,24,24,76.98590355,10.072842591,3211.1,1749.1
1,3,14,14,76.994816528,10.048995441,3211.1,1749.1
1,2,9,9,76.895043645,10.085439336,3211.1,1749.1
1,3,15,15,77.006369652,9.94748142,3211.1,1749.1
1,3,15,15,77.132733303,9.852081454,3211.1,1749.1
1,3,15,15,77.190567489,9.871921442,3211.1,1749.1
1,3,15,15,77.202347683,9.923685174,3211.1,1749.1
1,3,15,15,77.180146026,9.929938863,3211.1,1749.1
1,1,15,15,76.877137177,9.737107048,3211.1,1749.1
1,3,15,15,76.901798635,9.713834323,3211.1,1749.1
1,3,15,15,76.877885931,9.739559147,3211.1,1749.1
1,3,15,15,76.960713204,9.637451568,3211.1,1749.1
1,1,24,17,76.978992449,9.600555474,3211.1,1749.1
1,3,17,24,76.980712145,9.597273813,3211.1,1749.1
1,3,24,24,76.981579037,9.59634383,3211.1,1749.1
1,3,15,15,76.982999131,9.594875088,3211.1,1749.1
1,3,15,15,76.982309646,9.595431374,3211.1,1749.1
1,3,15,15,76.982226353,9.595987328,3211.1,1749.1
1,1,15,15,76.943386153,9.565953727,3211.1,1749.1
1,3,13,17,76.996884636,9.513946918,3211.1,1749.1
1,3,13,17,76.997117001,9.513842165,3211.1,1749.1
1,3,17,7,76.995093997,9.512583102,3211.1,1749.1
1,3,25,17,76.99878569,9.510997329,3211.1,1749.1
1,3,25,17,76.998965005,9.511043973,3211.1,1749.1
1,1,15,15,76.994981272,9.510144399,3211.1,1749.1
1,3,24,24,76.978523355,9.516096298,3211.1,1749.1
1,1,24,15,76.981754263,9.536356528,3211.1,1749.1
1,3,15,15,76.997617903,9.553691996,3211.1,1749.1
1,1,15,24,76.996631576,9.553105771,3211.1,1749.1
1,1,14,16,76.990455923,9.555410474,3211.1,1749.1
1,3,15,15,76.985396322,9.556983629,3211.1,1749.1
1,3,16,18,77.052197219,9.533589599,3211.1,1749.1
1,1,13,13,77.1044903,9.695273768,3211.1,1749.1
1,3,24,24,77.086609689,9.681781897,3211.1,1749.1
1,3,24,24,77.086345903,9.682060051,3211.1,1749.1
1,3,15,15,77.072298653,9.675635591,3211.1,1749.1
1,3,15,15,77.138008531,9.802479373,3211.1,1749.1
1,3,15,15,77.128025315,9.887360139,3211.1,1749.1
1,1,15,15,77.103354987,9.839412055,3211.1,1749.1
1,1,13,13,77.103877987,9.838997142,3211.1,1749.1
1,3,15,15,77.086344008,9.872539944,3211.1,1749.1
1,3,17,15,77.084753831,9.872598095,3211.1,1749.1
1,3,17,15,77.084841546,9.874502819,3211.1,1749.1
1,3,13,24,77.084341716,9.874602805,3211.1,1749.1
1,1,15,15,77.080373425,9.871358188,3211.1,1749.1
1,3,15,15,77.100200098,9.816925143,3211.1,1749.1
1,1,15,15,77.090120851,9.850649507,3211.1,1749.1
1,3,17,24,77.091282163,9.849797718,3211.1,1749.1
1,3,24,24,77.089793829,9.849107709,3211.1,1749.1
1,3,17,24,77.091605601,9.849148506,3211.1,1749.1
1,1,15,15,77.08962722,9.84449455,3211.1,1749.1
1,3,24,15,77.093061162,9.848037317,3211.1,1749.1
1,3,15,15,77.093470361,9.847505834,3211.1,1749.1
1,3,24,24,77.070435667,9.849603441,3211.1,1749.1
1,3,24,24,77.147252137,9.985643222,3211.1,1749.1
1,1,15,15,76.945464859,9.874050352,3211.1,1749.1
1,1,17,24,77.070073692,9.89459308,3211.1,1749.1
1,1,24,15,77.06851664,9.894697733,3211.1,1749.1
1,1,15,15,77.075857897,9.892566652,3211.1,1749.1
1,3,24,15,76.965516718,9.945116102,3211.1,1749.1
1,1,7,15,77.075597874,9.892769084,3211.1,1749.1
1,3,7,24,76.963100331,9.947502975,3211.1,1749.1
1,3,15,24,76.96281866,9.948014121,3211.1,1749.1
1,1,16,1,76.938676333,9.963666804,3211.1,1749.1
1,3,15,10,76.939449233,9.960963185,3211.1,1749.1
1,1,15,15,76.949255624,9.951750275,3211.1,1749.1
1,3,15,15,76.973924092,9.908656812,3211.1,1749.1
1,3,15,15,76.968325377,9.909451493,3211.1,1749.1
1,3,15,15,76.965983345,9.910450052,3211.1,1749.1
1,1,24,24,76.959247003,9.852475281,3211.1,1749.1
1,3,24,24,76.958826911,9.852917557,3211.1,1749.1
1,1,13,13,76.93389605,9.907850448,3211.1,1749.1
1,3,13,13,76.953287234,9.876102867,3211.1,1749.1
1,3,24,24,76.953217037,9.892322034,3211.1,1749.1
1,3,24,24,76.916913002,9.922358322,3211.1,1749.1
1,3,24,24,76.917148621,9.922180679,3211.1,1749.1
1,3,24,24,76.917204659,9.921651283,3211.1,1749.1
1,3,14,14,76.891019518,9.934627241,3211.1,1749.1
1,3,24,17,76.934761993,9.908089964,3211.1,1749.1
1,1,7,17,76.928537722,9.911289464,3211.1,1749.1
1,3,15,15,76.936576942,9.906149663,3211.1,1749.1
1,3,14,14,76.934598233,9.840161318,3211.1,1749.1
1,3,24,7,76.944831371,9.902310453,3211.1,1749.1
1,3,23,23,76.933124849,9.840925775,3211.1,1749.1
1,3,15,15,76.949321368,9.852910495,3211.1,1749.1
1,3,16,16,76.928706946,9.873484215,3211.1,1749.1
1,3,7,7,76.941931147,9.868292328,3211.1,1749.1
1,3,15,15,76.948749145,9.853548551,3211.1,1749.1
1,1,22,22,76.880663911,9.870900157,3211.1,1749.1
1,3,15,15,76.942286055,9.885871364,3211.1,1749.1
1,3,24,13,76.937392496,9.880003241,3211.1,1749.1
1,1,24,7,76.935682098,9.882409395,3211.1,1749.1
1,3,14,14,76.923994397,9.831834932,3211.1,1749.1
1,1,14,14,76.906486633,9.861036069,3211.1,1749.1
1,3,16,16,76.908974851,9.858139301,3211.1,1749.1
1,3,16,16,76.916060989,9.818733593,3211.1,1749.1
1,1,6,23,76.915425865,9.827305186,3211.1,1749.1
1,3,16,16,76.900044779,9.814235182,3211.1,1749.1
1,3,8,6,76.899734517,9.81435697,3211.1,1749.1
1,3,15,24,76.866020102,9.857640383,3211.1,1749.1
1,3,14,14,76.897606598,9.880306981,3211.1,1749.1
1,1,15,15,76.866499479,9.85821201,3211.1,1749.1
1,3,14,14,76.899917926,9.875726991,3211.1,1749.1
1,1,16,16,76.906440674,9.863419095,3211.1,1749.1
1,3,14,14,76.891847546,9.849919303,3211.1,1749.1
1,3,17,13,76.923240661,10.100173404,3211.1,1749.1
1,3,7,15,76.889100827,9.852710122,3211.1,1749.1
1,1,16,16,77.337937835,9.470246531,3211.1,1749.1
1,1,13,13,76.887578069,9.85419589,3211.1,1749.1
1,1,14,14,77.36711518,9.45033095,3211.1,1749.1
1,1,15,15,76.880175848,9.854090323,3211.1,1749.1
1,3,15,15,76.881583266,9.856344136,3211.1,1749.1
1,3,15,15,76.889135312,9.757224108,3211.1,1749.1
1,3,16,16,76.887782946,9.850040466,3211.1,1749.1
1,3,24,15,76.886238675,9.852259384,3211.1,1749.1
1,3,15,15,76.962872979,9.638826518,3211.1,1749.1
1,3,15,15,76.886401977,9.845762111,3211.1,1749.1
1,3,18,18,76.889087214,9.739189506,3211.1,1749.1
1,3,10,10,76.897197594,9.736369178,3211.1,1749.1
1,3,16,16,76.980325125,9.785749363,3211.1,1749.1
1,1,13,13,76.952742948,9.571260653,3211.1,1749.1
1,1,17,7,76.9491539,9.573471203,3211.1,1749.1
1,1,17,7,76.949023037,9.5733444,3211.1,1749.1
1,1,14,14,77.156153071,9.472226405,3211.1,1749.1
1,3,8,8,77.334990653,9.470708435,3211.1,1749.1
1,3,24,24,76.995437438,9.991426623,3211.1,1749.1
1,2,16,16,76.983071062,10.133719985,3211.1,1749.1
1,1,16,16,76.915553922,10.10723341,3211.1,1749.1
1,2,16,16,76.981904388,10.135142577,3211.1,1749.1
1,3,16,16,76.912249414,10.105977197,3211.1,1749.1
1,2,16,16,76.981600484,10.135486671,3211.1,1749.1
1,1,17,22,77.262481538,10.199983043,3211.1,1749.1
1,3,6,6,77.007864679,10.121926481,3211.1,1749.1
1,3,15,15,77.034607893,10.12349749,3211.1,1749.1
1,3,15,15,76.918401359,10.110089054,3211.1,1749.1
1,3,25,25,77.044955694,10.117698463,3211.1,1749.1
1,3,25,25,77.151772071,10.037723778,3211.1,1749.1
1,3,2,25,77.154258881,10.0380499,3211.1,1749.1
1,3,25,25,77.151736498,10.036383272,3211.1,1749.1
1,3,14,14,77.032960888,10.119240161,3211.1,1749.1
1,1,17,17,77.183150546,9.998146259,3211.1,1749.1
1,2,3,3,76.936418607,10.1112998,3211.1,1749.1
1,3,14,14,76.910436092,10.075017407,3211.1,1749.1
1,3,23,23,76.925909909,10.070501211,3211.1,1749.1
1,3,15,15,76.914870381,10.082512537,3211.1,1749.1
1,3,24,13,76.924002466,10.095947086,3211.1,1749.1
1,3,22,22,76.918894433,10.085095257,3211.1,1749.1
1,3,15,15,76.927004111,10.088484253,3211.1,1749.1
1,1,13,13,76.923219803,10.098820083,3211.1,1749.1
1,3,2,2,76.919567062,10.103786236,3211.1,1749.1
1,3,16,16,76.91830875,10.104179607,3211.1,1749.1
1,3,14,14,76.968687218,10.087982275,3211.1,1749.1
1,3,14,14,76.9690343,10.087323375,3211.1,1749.1
1,3,6,6,77.009894081,10.081214726,3211.1,1749.1
1,3,15,24,77.020358358,10.076277111,3211.1,1749.1
1,3,15,24,77.020457235,10.076216165,3211.1,1749.1
1,3,25,25,77.025891225,10.079977008,3211.1,1749.1
1,1,15,7,77.02652813,10.080772266,3211.1,1749.1
1,1,15,15,77.025992198,10.081017065,3211.1,1749.1
1,3,15,7,77.025442741,10.081309023,3211.1,1749.1
1,3,15,7,77.025325535,10.081351132,3211.1,1749.1
1,3,18,18,77.008782593,10.079434897,3211.1,1749.1
1,2,18,18,77.008613618,10.079065857,3211.1,1749.1
1,3,25,25,76.997790907,10.086471525,3211.1,1749.1
1,3,6,6,77.009592685,10.081166322,3211.1,1749.1
1,3,14,14,76.998649697,10.075286349,3211.1,1749.1
1,3,16,16,76.999432947,10.07344893,3211.1,1749.1
1,3,24,24,77.00493164,10.071825023,3211.1,1749.1
1,3,25,25,77.004643707,10.072146883,3211.1,1749.1
1,1,25,25,77.002571585,10.073655653,3211.1,1749.1
1,1,24,24,77.096029453,10.03144196,3211.1,1749.1
1,1,15,17,77.09318075,10.03070159,3211.1,1749.1
1,1,24,24,77.0928906,10.031078721,3211.1,1749.1
1,1,15,7,77.092479314,10.031554615,3211.1,1749.1
1,3,13,13,77.090833342,10.031861089,3211.1,1749.1
1,3,24,24,77.031854861,10.017073497,3211.1,1749.1
1,3,14,14,76.96268264,10.026458181,3211.1,1749.1
1,3,16,16,76.9032223,9.851857051,3211.1,1749.1
1,3,18,18,76.912005215,9.832068172,3211.1,1749.1
1,3,14,14,76.897469424,9.877038438,3211.1,1749.1
1,3,24,24,77.062254783,9.992746515,3211.1,1749.1
1,1,15,24,77.07751709,9.999385535,3211.1,1749.1
1,3,15,15,77.078425558,9.998422336,3211.1,1749.1
1,1,24,24,77.058307345,9.99507711,3211.1,1749.1
1,3,8,18,76.913858673,9.828473423,3211.1,1749.1
1,3,15,15,77.125391477,9.896558125,3211.1,1749.1
1,3,15,15,77.12586596,9.897182959,3211.1,1749.1
1,1,24,15,77.120805548,9.886565034,3211.1,1749.1
1,3,15,15,77.116001408,9.858535498,3211.1,1749.1
1,3,15,15,77.115641575,9.857470535,3211.1,1749.1
1,3,15,15,77.115219584,9.857772505,3211.1,1749.1
1,1,22,17,77.188285814,10.138261863,3211.1,1749.1
1,2,2,2,76.930291593,9.986289763,3211.1,1749.1
1,2,2,3,76.934643597,9.983958235,3211.1,1749.1
1,2,2,3,76.933967685,9.983917374,3211.1,1749.1
1,3,14,14,76.954830705,9.965896342,3211.1,1749.1
1,1,16,16,76.965278713,9.971749828,3211.1,1749.1
1,3,14,14,76.971740863,9.957087958,3211.1,1749.1
1,3,15,15,76.907496506,9.965639571,3211.1,1749.1
1,3,15,15,77.009757451,9.942996052,3211.1,1749.1
1,1,22,22,77.001371261,9.947996518,3211.1,1749.1
1,1,16,16,76.970764799,9.915902466,3211.1,1749.1
1,1,22,22,76.982353966,9.927392979,3211.1,1749.1
1,1,22,22,76.981985827,9.925634723,3211.1,1749.1
1,1,24,24,76.982416892,9.92646294,3211.1,1749.1
1,3,15,15,77.068476338,9.9508447,3211.1,1749.1
1,3,18,18,77.103526481,9.920501209,3211.1,1749.1
1,1,15,15,77.002479485,9.922469557,3211.1,1749.1
1,3,22,22,76.970727146,9.927237216,3211.1,1749.1
1,1,22,22,76.981508348,9.924444497,3211.1,1749.1
1,1,15,15,77.117740778,9.852654777,3211.1,1749.1
1,3,23,23,77.130700993,10.268252049,3211.1,1749.1
1,1,18,18,77.124854864,10.265275149,3211.1,1749.1
1,1,18,18,77.124509223,10.264796894,3211.1,1749.1
1,1,23,23,77.125545017,10.266996944,3211.1,1749.1
1,3,18,18,77.133637732,10.282399675,3211.1,1749.1
1,3,18,18,77.135315151,10.283875985,3211.1,1749.1
1,3,2,3,77.128119539,10.227860177,3211.1,1749.1
1,3,2,2,77.130418658,10.22602738,3211.1,1749.1
1,3,18,18,77.076834534,10.276669968,3211.1,1749.1
1,3,18,18,77.079079563,10.275786359,3211.1,1749.1
1,2,18,2,77.069564384,10.27572131,3211.1,1749.1
1,2,2,2,77.085845019,10.25542933,3211.1,1749.1
1,3,14,14,77.095998369,10.161630287,3211.1,1749.1
1,3,25,25,77.019181932,10.163499024,3211.1,1749.1
1,3,25,25,77.019293567,10.163612843,3211.1,1749.1
1,3,23,23,77.014928987,10.152072526,3211.1,1749.1
1,3,23,23,77.010899382,10.15330589,3211.1,1749.1
1,3,14,14,77.00329443,10.150968291,3211.1,1749.1
1,3,23,23,76.995714126,10.154116879,3211.1,1749.1
1,3,14,14,76.982261015,10.116817265,3211.1,1749.1
